Gene ID 1,Gene ID 2
1445,5715
4725,54968
91409,79896
6733,151827
5905,81605
9260,1211
83706,124245
84132,54881
54443,9685
4088,13448
55813,84528
10653,3083
6347,4999
192159,55837
7015,79689
3024,57062
975,84617
3190,339344
10336,26053
1739,4036
8887,55885
5094,6128
6927,9149
988,10236
5903,83806
7421,3725
602,23186
55170,23352
345651,55845
10657,6744
4361,4292
8880,1854
23149,170082
9515,298648
51282,57085
10992,55696
7415,84000
80227,5700
57154,7314
4646,1600
55142,56181
10075,6748
10969,6138
3799,8878
7185,7185
1387,2959
10535,7087
3881,79794
5699,5693
3784,3784
4914,56132
3184,3692
369,92609
7332,8724
79600,7841
10528,1662
5597,10980
10419,10419
22985,9892
9611,6256
51550,84656
257218,7319
1994,57446
1385,26057
6047,9656
79595,3066
4223,54544
79074,1653
55658,84299
55832,283742
28232,401152
91544,55006
51643,57003
10213,10273
13385,5528
9047,79834
7311,8665
18046,55814
5886,837483
66661,23234
79001,2512
3320,5979
10331,51809
27429,281099
7514,8772
17913,1627
9477,5430
7014,7011
1267,5584
1938,5708
10921,6631
9045,9349
10413,283149
6207,6229
2891,8031
1994,6950
55832,6230
6314,29775
11052,58517
4088,79842
1762,54938
1915,9045
7099,8915
4869,56647
56144,333
1997,3229
2648,126961
753,23327
672,7589
112950,80145
76843,10576
7913,6280
3428,55299
6498,168451
8335,3181
6319,9045
5594,3727
25959,147808
57332,6202
3837,5764
57763,140710
1909,5827
5501,5158
373863,339
10293,22888
126393,337959
2290,3229
5029,9368
4538,4710
8204,7514
6647,3313
1665,170506
4794,8945
2332,7329
3178,6159
57684,221504
4914,613
23131,5445
8453,3184
51726,10589
3055,2889
54507,84976
192670,10419
3035,10527
852822,7316
7514,23185
3066,55506
7124,23376
5111,4170
399687,2317
90,90
54148,124995
367,5578
6165,6201
5134,7311
6327,9026
7294,57786
57520,6683
10069,672
57154,9136
3609,4809
7534,81027
19385,29099
5780,57085
285464,337968
51148,402381
11025,65125
4722,4716
4540,6667
6192,6229
11060,5921
5077,9670
7919,9092
391,10788
4010,25973
6518,254827
1936,805
2975,6175
125,5832
65970,23411
3198,6631
23168,6749
57154,7157
84066,2647
6923,116540
6788,23564
54148,57610
8490,2771
23111,7431
4907,57379
2895,392862
6804,391257
6876,226
2026,4860
55731,337880
66795,10533
1026,23281
642,10482
1655,9984
832,168400
9919,84181
4062,84988
10643,6175
54414,131566
11076,351
10075,308
8453,26528
10643,24144
5868,5289
9903,90293
2735,5987
1633,4833
7157,84612
6164,6227
25,1173
9586,11016
121441,79139
23411,6873
51566,4869
5354,29121
245973,283237
55198,10742
3178,9410
8452,8366
768,55027
1017,6228
57455,6924
100502766,57122
5356,3838
1994,10409
1759,51003
10488,9019
25875,351
65266,9075
6613,6749
8607,5914
79947,116113
655,8202
269966,8480
4799,26986
6142,23450
6632,9716
60528,5201
10491,56904
12468,79031
2005,3397
57007,55148
284427,23413
23450,6132
57154,57154
6945,51085
10987,150678
52717,983
3066,9541
5682,10616
4116,2332
57088,85291
10492,9112
51116,9775
6204,6202
22916,94104
2926,51073
5499,90673
7514,701
5903,6194
57761,10247
892,29982
2539,823
67857,25766
118924,1936
10975,84701
6632,79622
23237,7337
66489,3609
93185,8665
23468,90589
5934,55957
468,2353
25,50937
79230,80321
4000,5395
4909,10539
1665,6222
9686,4205
4914,4804
4131,120892
3667,488
9040,7336
10482,8498
51263,65003
66008,2932
638,286753
104831,57102
54557,246100
202559,286380
84902,84318
5350,84283
23245,10693
6293,79005
55003,4193
2064,85440
11461,128866
6886,6929
6139,6222
26121,375567
10482,128077
6204,6136
5597,1736
6156,7532
11064,1832
7283,25930
83987,847
3659,2033
11186,81609
7311,7419
9662,10807
654364,231
145567,285172
4585,6464
1234,2119
51003,728071
51741,1832
9342,738
4656,10152
125950,88
23924,79768
55061,145864
8815,84823
2695,2696
4343,468
10971,88
6915,4831
27287,284751
2896,386681
51068,51602
71,1488
79068,3939
60,11034
3911,6654
1729,3799
8517,11091
2065,53358
64174,51108
4914,10121
51438,54780
3856,1203
79991,9958
10055,284802
10482,5607
283150,26122
84790,5139
54502,60680
5127,10513
120892,79705
227613,22800
29128,23291
51031,5268
856924,23235
3091,5925
25894,55209
9531,5771
1432,55227
10488,23555
6431,6625
9188,10284
10482,8945
126626,55885
7316,8379
83987,23384
11017,6627
12340,55604
9513,22934
25,1655
29978,85317
1994,10269
6240,50484
8440,51307
7415,28969
5289,921
10868,5339
30011,30011
8880,11338
309,6223
208263,5052
7138,10933
6472,126375
6788,6822
207212,55037
1659,22880
2794,6125
3073,55148
154796,154796
1350,7388
3611,4282
26958,51226
51362,79228
9141,10524
25827,894
8454,2597
58490,5432
6193,4436
6597,10419
56150,64146
26123,51337
51762,351
23107,284996
10291,3187
5890,8356
7704,2908
79871,55703
56155,55165
72,9045
51300,55863
7520,2077
4215,6232
122704,55168
80823,84707
5359,5933
200728,54472
100009298,57661
55614,8411
10075,4595
2059,867
1459,7421
3326,8667
9442,3516
10464,24144
170572,55244
55366,23165
3611,3795
2230,2230
55630,56895
6993,10670
83897,353137
10528,6206
55252,351
23603,261726
55714,7978
192159,56949
65125,6446
57763,5993
3014,10525
6258,5465
11200,995
9947,9801
6794,3987
9338,2140
752,3309
6118,1994
1234,1785
5686,5824
6871,84726
5894,152559
104318,286077
7756,8899
1459,3066
3643,5921
6130,6191
525,967
55917,23243
7979,8454
4591,143884
1187,136895
84168,79937
1861,1778
84984,6050
3611,498
81910,6135
26123,51495
3326,226
29916,5371
83719,389136
10971,3848
64324,121504
6155,6123
64837,4735
50514,4783
5876,5567
116412,375567
51465,56287
5573,6711
16402,399687
284217,351
128710,6184
23154,373156
4728,4731
54438,55764
7412,5690
2274,4089
2620,161514
4297,4802
2318,5719
10963,2026
8290,4691
7106,29121
1026,10381
27023,26121
25489,83707
4539,4719
2335,6741
8030,5499
3713,6667
2130,4542
51259,7922
3482,23163
10856,5093
9777,93349
1974,6229
3419,3420
1385,8444
16480,51373
837,10592
51035,80124
6146,9349
4893,6224
343035,5908
6633,85437
2885,9644
1665,84154
54797,9412
5578,84591
7274,351
11253,4245
30001,51400
79159,117246
5806,712
548593,5685
4772,24137
7186,80317
2870,624
83737,83593
8368,25842
53970,64975
6431,9984
7291,55502
892,8626
6790,84337
7283,6154
84528,337966
6430,114990
5071,4287
147841,11243
22913,53938
7185,9818
84688,284001
5289,801
116254,57613
26370,1495
23291,5966
3113,5101
409,55505
4684,5335
55671,57805
8899,94104
150094,6885
22995,121441
21402,8945
6143,6160
7316,4988
90273,79633
22888,22888
3507,4292
8339,29127
3725,8239
3801,79745
56893,10254
26227,669
5108,60412
5500,1073
6622,29115
7415,55275
23636,3550
1969,5128
4105,93436
23322,26037
8406,84464
103468,23279
392,57085
3676,92815
29126,64328
4957,7159
5589,7846
26993,285093
10694,6184
54971,118738
10938,8575
5869,7385
57545,10973
4706,5702
25945,444
113878,167153
5500,57175
2316,7273
72068,9337
8914,4678
64170,84619
80145,26097
140892,3315
5631,9397
66489,10480
1522,3886
2983,5140
10657,1742
8328,84440
12988,57648
69706,5888
4869,8436
4188,54906
22916,4236
2926,87178
857,4763
84300,1048
3178,144983
286940,170954
8601,353141
11218,6135
4734,55728
2314,3725
53615,86
55138,342931
10285,9128
3198,9975
23710,1856
5626,54556
4678,51631
7979,10197
1487,63035
10726,84944
8452,3868
56455,51143
2623,25959
3791,25759
23336,1674
421202,29089
6142,6144
10155,4602
2885,4430
7059,7277
5414,55752
284273,8659
23517,27336
2923,6868
55666,10055
23468,55506
3607,9451
5204,26206
18505,23468
10432,6280
72068,10437
7316,5836
5522,79269
6602,29117
7327,9987
196541,151194
28973,9801
22919,7013
8945,5204
10482,3184
5308,200523
8985,22913
197257,6156
7529,23034
8355,8370
9616,9040
121441,10667
5148,55811
28981,10403
22916,6432
51586,9898
1408,10075
55832,1917
26993,4087
3082,3082
8517,9049
57096,84292
13669,6222
51547,55023
83987,4131
51512,10188
3030,51663
5591,162
57222,25994
84528,130074
10844,6181
4149,6164
154796,4771
137868,515
6647,6647
677770,54865
19173,1407
10161,9735
6696,3337
5597,5603
5394,65109
21667,23423
440738,6789
158521,10153
7385,10694
7138,22938
84688,55577
79734,51163
2771,4869
23345,8335
229279,3183
24253,5885
8353,25873
57142,116151
5888,8438
10902,60
27316,9689
830,6711
1153,9410
10714,5425
2932,64837
14251,4771
8518,1778
6789,83937
8344,8915
8689,170954
9821,11197
7067,9611
10419,10130
22601,64398
3476,6950
51074,147409
815,91875
51547,4673
7157,286514
10174,80256
25777,9140
1655,1974
23178,2091
10600,121504
547,23281
27418,55125
7013,26272
6183,64928
89958,114928
166,64782
2245,57630
10915,24144
8452,3301
9110,9238
975,8880
10540,4175
779,5520
10282,65062
3885,154313
9308,89885
5501,9448
5152,81851
4943,440738
23433,2889
3146,63974
84062,54536
4343,10208
11218,1650
6497,6175
4609,5982
55754,51635
9531,5701
5728,6711
6138,10980
3791,52
1896,2014
3320,10641
5594,1386
51690,84991
9256,79959
11198,9688
378708,2176
22827,6637
301,5970
1017,3728
7422,7422
3663,3663
25885,9014
10762,2317
2150,5340
64854,8349
22933,4654
10944,29896
253461,57062
4904,6949
1349,6648
23144,23367
6498,51523
57520,79882
23451,6130
6045,7919
145226,10422
5686,51021
1861,9917
154,5568
26228,5434
23564,55697
6136,9040
55135,9025
4848,4849
222,51733
1601,3635
8975,84676
2052,3169
51026,4729
6141,6125
10262,51755
4115,84445
2275,7704
1147,126961
7415,83667
3294,7363
23114,2885
4218,5877
3932,9672
29079,152185
163,10411
1540,1855
55914,19
9685,6194
1959,285855
7529,22864
8667,1459
23557,10615
4609,9997
11017,56259
10262,1778
353333,388677
388698,9349
5764,1107
75608,92715
5335,6850
3215,23545
9463,23244
55142,54801
55311,10768
51650,55052
2033,121504
10664,7155
2034,8518
337867,5591
7879,9052
3688,4771
10096,8936
23517,1655
10980,3184
1153,5940
5727,3676
80776,9782
705,28987
3840,351
3603,2553
10059,50626
9820,6950
202559,6188
672,5981
7405,26276
83856,351
7917,6675
10817,83719
7257,57326
302,6206
85369,57464
25,610
3192,8945
26747,56896
200879,10220
2113,51400
2969,9112
23327,10110
59008,246184
7323,7844
5739,5174
55577,983
996,4085
1994,140739
80179,6709
57088,83895
10403,119392
51340,58517
1173,92017
84988,22827
1856,92610
321,5970
3178,8826
1665,55922
389421,85364
9731,79959
3096,6386
1674,4747
3915,5711
6497,4784
3007,6147
55283,57192
4343,54107
4638,6714
7706,55072
55172,6620
3326,6161
23293,23381
259282,51512
3192,29896
147700,339834
5245,2099
5335,6654
51619,9604
6643,3643
124512,7280
1994,274
2932,51199
54925,114821
26986,9775
3183,6175
3028,5860
1019,5226
753,9223
4507,55831
23371,84616
5066,5584
7533,9882
3932,6201
70439,23239
54888,54663
23111,3309
4184,440051
2534,8853
56478,113878
23456,28956
5819,6477
28956,3916
9525,100526737
348807,6839
11051,9410
55967,7386
64219,64219
3885,7965
26523,9782
13435,6597
3799,8773
54881,63976
1395,1395
23191,4222
1748,6142
7253,7253
2152,5579
10598,3181
7323,51255
79616,2295
1432,3726
653361,653361
145946,337967
10783,23426
8850,2074
216274,55722
50618,5764
2335,2098
12469,8668
7347,81570
8287993,55741
9515,100366016
1107,5116
1660,55131
1831,23327
845,84545
4609,51807
200765,351
67139,283237
23559,88455
11190,644907
6493,5071
9442,29079
84259,127343
7280,203068
29110,55561
3959,3959
55269,64901
353323,389834
1965,51065
84447,3309
1201,10533
79035,51747
228140,2305
2785,55093
9531,7332
77579,960
29916,83931
79139,10550
60680,83897
3111,3112
6772,5580
5635,5636
8444,26003
5534,56344
50700,5959
8683,11338
6604,6720
286940,79026
7570,29896
6385,6386
3881,8692
1147,1438
27434,83878
225523,51101
4802,4869
57159,84708
5307,9670
4174,302
4343,81844
1815,10273
80254,55722
7316,856705
10075,9879
11066,6634
70439,10432
90379,25778
5201,1113
10155,2099
6138,6158
3024,79159
655,658
57531,15510
70405,6494
836,9131
54919,5518
84548,1525
64928,64969
55758,351
2938,351
4214,55041
84265,222389
3691,254950
5394,10989
10436,6224
11331,6155
29767,51025
3329,476
1022,3024
162427,64132
10513,80196
3187,3609
5427,22919
3881,30850
7525,64170
84285,222389
79648,23028
4088,8604
8439,10575
155871,3659
2033,22938
51473,60491
23410,2309
51056,4282
10024,388677
291,55705
4952,5861
200728,9445
3718,23524
5594,72508
9759,30008
23339,24144
10413,11228
100132285,79675
3433,8761
115207,3836
117178,3983
672,6881
64837,5929
4796,2547
84675,1674
695,857
2776,9294
23641,80125
10252,386676
22985,23212
25873,3692
51614,5664
83593,4131
8089,5201
5788,8495
10755,64210
16451,6772
90507,84726
4914,55787
7316,9314
2625,5915
6426,11083
55135,10576
7159,26060
5935,6182
113457,23118
2099,10499
80345,54977
29922,54535
8407,230
8270,440295
8339,51759
79871,26121
6143,9782
7341,7155
2130,10541
1956,10466
3107,57714
6191,9733
57473,7428
83795,10585
1196,10179
51547,84450
4914,23543
170506,8880
1938,5936
79885,10274
10857,5825
56895,56947
6628,9092
8411,10188
8535,3020
9759,9611
67773,10763
3185,3608
4809,56146
10975,4538
11196,7170
6390,4729
2099,5440
2130,5436
2130,6647
8726,3187
10363,54815
64105,9785
7161,163786
10482,211
3671,92105
7159,55432
11338,4673
672,56605
2888,2260
2664,6449
54165,10920
125,5371
57646,55294
72119,285203
90678,7337
23521,3178
9463,54763
51729,6431
166,604
121441,7019
1026,79885
10989,2332
10482,230
79616,388818
6780,6188
23971,335
10454,6134
79650,55837
10474,167838
5359,84080
27076,22868
3885,10874
55914,3912
1017,6156
7517,55705
7184,10487
83987,10594
8861,23648
4088,9728
51762,1000
79947,4535
10614,857
7531,55167
4124,4245
6780,3837
1778,3303
8703,374882
10844,7314
64750,7273
4171,51619
80347,79180
167227,167227
583,8543
10075,1642
27373,23223
10053,6340
5575,157922
7334,84937
1457,27316
10788,4790
6489,26173
5567,572
170506,26354
142683,2021
7697,51224
5015,8826
84811,94104
5698,51526
6667,405
64927,125115
2801,132158
8669,1808
3550,7737
1994,28962
17883,9685
55968,6451
1915,3188
4171,293
9657,23576
23295,832562
6938,25852
5985,84060
9191,9191
8601,7922
4869,6224
2059,3183
112869,56943
929,310
51259,54901
5701,81027
27042,7024
408,23481
1203,813
10513,257144
23582,79943
10856,11218
2267,55239
3551,9672
7082,10382
7324,51569
55161,6748
10121,3106
117283,4215
224,4329
529,230
10482,114789
11064,6427
5245,84844
4088,6839
17187,10111
675,92105
1562,1559
10188,2885
1869,51035
22909,5111
1432,83987
1163,5080
1859,890
8175,3190
3364,7534
5286,51479
23158,6741
9972,5905
1027,23988
10460,10202
146664,153328
7004,23582
54033,23548
10513,79589
3889,399947
8243,5426
2321,4690
1659,4686
672,5537
1314,11218
10733,84445
23371,58500
22900,4798
10250,79228
4609,6871
132320,22994
1457,4602
54361,64840
7514,55909
23208,4638
143662,1040
57646,57646
4088,56478
10482,1892
80279,3514
7584,84445
5700,5698
8788,7037
27018,4602
54507,56923
52432,159090
11047,3306
5500,6790
10121,10540
6879,7391
5521,6208
2099,9667
12412,23338
9342,6811
1244,51651
6427,8563
9515,300838
4684,5579
235661,4437
230,7536
8481,85379
4343,5119
5567,865
3884,10817
23013,26986
1173,5575
1039,153527
55755,29922
22861,3692
7428,10273
1080,56526
1956,65005
269966,84928
80755,23176
9656,5515
9531,6271
9615,9368
850314,338
10987,6122
4070,440021
4192,6382
8349,7465
4852,5367
4343,2110
1459,57018
3305,10454
9240,57805
88,27295
867,6711
14182,57594
22920,202
801,71770
581,7316
4171,3838
6622,8655
4026,51400
227298,6701
54962,4172
4222,6386
4350,29128
10856,1314
3178,6629
88,7135
2624,54507
1894,4175
10981,8218
100133763,333
83640,84528
55924,51070
72068,9125
6138,6167
3708,200186
3939,8655
6133,246329
10949,6188
57187,6431
26511,254910
6117,988
4343,158135
3003,7009
10236,3181
79968,6749
1859,83987
53869,5245
4809,7175
6155,6192
23322,348094
23118,25942
8417,1317
66489,2968
4848,10399
84324,5335
5701,7316
7205,79631
7181,55269
63971,56916
10468,2335
3735,10527
3178,54843
10291,23450
267,5683
8175,22827
5329,2191
6925,862
11168,3054
1845,5605
1020,1660
55679,351
23468,3839
2540213,1810
2810,117177
3106,6727
58500,7169
1499,3304
29108,834
2099,10514
171558,6917
695,3055
23363,8362
84299,401296
3646,27335
705,7965
10482,10919
220988,27243
2617,3035
5684,3305
4513,7386
29882,80258
375791,653240
575,575
1059,1060
10099,54862
26270,51279
199834,388677
6146,6386
1894,9669
4174,1823
5733,161424
10522,79959
1665,6154
10482,29896
8726,23126
6625,6626
83548,11190
1659,1665
89870,5747
4882,5140
3821,29121
2099,3692
57606,23077
57461,60625
10477,7046
5901,5901
6657,65123
1537,4540
1660,6434
2885,7534
81550,26986
1994,5634
3329,8517
1327,4724
4846,5525
5500,25921
4605,4605
29108,3980
4957,165055
83695,375791
2108,51727
10294,6169
3717,3667
7514,9580
22907,30968
1819,54926
2891,8499
3885,7633
3842,3932
26058,9470
9197,1937
154,3107
9820,7273
79075,5983
9515,245965
6733,51585
84324,10847
4609,7332
3315,8805
8544,9380
11165,54663
4478,231
3190,83640
54472,1477
1994,9148
4899,6671
57819,7919
8705,23002
4342,57621
23790,22853
4150,9463
22839,7314
1748,5245
6144,6207
6790,6136
668,8449
6181,6188
2318,171024
351,9933
6198,84687
10564,23265
223626,5591
2125,3852
10287,199834
10465,51729
867,10940
408,407
49856,152185
9474,9551
26003,91703
5928,672
910,80023
64965,79590
51324,84688
3838,9500
4055,329
113130,5594
23390,84893
7704,55722
8454,3735
5710,11065
59,16
23475,1408
26,8639
3188,3608
7718,220108
5976,8665
3500,5451
10169,83897
22827,23451
51503,8563
7756,84811
8924,29
6281,7316
3798,89953
23420,6772
10713,7919
1902,128869
75608,96459
10161,2064
5567,6714
69957,23041
19172,5683
140885,5781
4627,3956
862,84460
2091,5303
10667,11043
2810,9721
3998,7415
10569,4809
3336,11161
26994,5708
369,100132288
5430,86
409,4869
27077,51004
200728,372
5626,391257
117583,4086
145508,54504
7200,80333
25970,2261
1153,7919
55054,7097
79917,119504
5451,7296
6170,6727
346157,643008
1024,10419
10451,54764
23294,161742
2647,8120
8535,10971
51032,29960
5333,8525
140801,6206
6854,7531
5582,6876
2060,1399
7088,6925
10643,22907
10891,9968
1295,55165
3107,3276
1152,4790
79446,84708
1994,1783
79711,8351
4988,55238
6636,8926
1956,1829
4914,7171
3481,11124
6134,6229
3551,8826
3654,91662
3725,399687
7049,92
5782,1081
140,55705
79022,112616
29028,4609
6117,6133
5733,51194
284695,81887
1017,225689
23411,2194
8328,79784
7984,54764
11346,6840
26986,6125
1896,22845
6338,9101
84984,23380
6134,4839
637,356
9141,7157
3932,89790
12534,10096
3725,3376
10014,92906
65008,323
373,57542
6886,6839
10250,1778
51268,54859
84464,5111
79908,9254
76614,9786
706,90993
6124,6218
5599,10957
440,63898
4067,55253
1832,5971
10575,7203
83878,339005
1495,7259
67773,339287
813,325
10482,1468
10014,3303
23107,64981
10482,6601
153443,1662
79172,401541
3476,29937
17354,84220
10749,8899
1459,6804
3326,8737
5626,7341
6218,6147
8446,5859
11344,396
6432,9406
26986,6228
4809,6206
29968,3339
23414,2625
15394,388818
3476,10413
7984,10241
11043,56204
10900,80022
5888,10635
9531,5720
15,5566
8394,90933
58190,10217
4193,23450
4100,64769
4731,7385
166,27309
7014,47
9820,2597
56655,100534599
54984,213
55294,5728
1994,332
9150,26173
3646,4311
164592,386682
72895,9611
6478,6622
56637,10849
2113,6300
8321,64062
2874,130074
51015,57658
51619,6047
119710,6554
8266,3306
94104,9775
7324,123169
10121,5433
1831,2309
3611,10611
10643,6184
116254,11285
11190,6142
2629,5452
3316,152926
3958,3843
10640,153657
84365,64282
118881,81624
2108,2879
1314,25885
122183,348093
200728,6536
55930,4047
55611,9416
604,9107
51428,8559
7083,1019
7283,3311
155871,103
23326,8349
3558,4772
51253,55168
5455,857
155871,27067
4711,4714
3706,5566
3676,4736
4914,1856
7040,155465
5025,386683
26146,10131
10661,7314
2891,2901
7514,23354
9929,7316
4171,3609
76614,9275
5430,7520
11052,22827
9821,27076
6876,2171
5119,80028
659,657
6757,2146
6152,6209
3185,448834
4627,10409
51435,4189
6472,23593
3164,6258
10598,6189
54165,6194
705,10810
1027,10762
1894,6949
7248,85440
813,11055
3192,26010
26986,6217
5071,10616
526,3069
85451,55705
2935,5564
6623,8880
6144,6146
3320,23517
4300,22936
7157,2182
55790,10564
6045,8662
79874,5431
22608,8761
845,205564
5396,6821
54820,51074
5743,8454
4214,6181
254887,4842
4998,23468
70405,829
11284,493856
22976,3958
8661,8664
51512,22848
9733,10713
2705,4950
66489,6734
5595,51222
991,3065
23392,3337
7629,145946
4105,1982
2643,2644
26156,6142
5747,667
79711,9391
1020,1641
10426,2182
7517,3895
8566,9641
10809,55170
7265,23039
4734,25
311,6277
4535,54539
4350,1474
9878,5514
64127,121260
57459,63940
4204,6839
10856,79084
25793,23411
4690,5159
3925,29979
7083,84060
9924,6158
51018,351
5506,81572
10987,10181
1017,8565
1649,1649
10987,3725
27063,55577
2,54850
7320,11065
7545,165140
7629,54906
5691,5987
51340,9416
80022,163071
7169,10667
22820,7189
5300,116115
388697,5889
8471,10728
7248,83541
4297,6418
10946,9785
2624,7185
347733,60
8452,25797
3981,3652
25913,84000
8664,23243
7294,91746
6171,6232
24144,220965
3611,5901
4088,999
10499,896
56893,5552
57520,23185
54476,11065
50628,8848
10492,1912
26270,2597
84991,51503
3113,116150
6772,3416
10971,779
79001,51296
79065,85293
10092,5519
10426,51649
3983,60
7341,9734
6323,8065
66440,29882
10467,375791
55167,6721
8187,9589
84132,64949
5566,445815
51377,5317
7325,54941
56916,84924
10953,6897
325,2806
5029,6714
21402,5682
99100,5894
64421,23178
3192,57602
10075,6210
26468,23314
8771,386682
6310,8861
11091,80209
10459,539
19385,170622
6117,7515
166,440295
55367,8517
10436,6154
4914,5781
8663,1964
9169,10426
7059,55280
7329,5987
4541,4696
9818,63876
3087,386682
6880,55250
4738,8349
108,50940
7536,2040
8463,1749
5698,1158
6223,6224
23281,29941
113130,79365
66440,51253
1478,7090
6208,8342
2932,330
1642,7532
55083,115265
255488,8626
54797,51003
9112,386681
4914,51520
4171,253943
6780,4218
3835,10390
55702,84292
14688,10574
51082,5829
7321,27434
7316,852203
386681,386683
29105,57461
9643,53335
2043,2260
641,7014
7412,6135
54531,84146
68734,151903
51340,8175
10787,3312
15394,26009
1738,4704
10399,5894
100505385,10565
10775,10557
51270,741
68581,80789
7681,84260
2793,2782
51547,140710
10482,54925
6135,6132
857,10825
7756,8683
4116,10927
84656,126382
1104,84220
83987,26227
5076,26035
153,9228
6207,9329
9859,55269
5777,6777
9293,10682
26146,6152
79709,8985
3312,11080
58524,83899
200879,10489
7015,22948
55236,7347
7124,7128
26248,283458
10921,23131
5777,81793
3178,55596
7410,1956
8243,4926
8883,2547
27336,9638
51222,25925
2648,1051
202243,253461
254187,25764
23291,9530
4171,7170
26994,7336
975,1655
2821,3099
5908,4216
1894,1537
6004,2773
57110,351
8452,10694
4843,10423
9513,4830
2534,7278
9818,23636
1789,5928
51548,9810
23291,7534
22894,5394
22836,54764
23632,23279
6853,90459
6636,23658
29495,9495
6147,6176
8481,54801
8772,4961494
3198,440021
23281,84256
9618,4862
648,11198
23512,23020
11346,8470
374291,4717
3960,283303
54033,10992
3184,27335
8353,6218
6925,22950
3608,201161
1786,5747
6197,6548
1802,10188
3851,3881
5308,154386
407610,5683
10328,84070
1915,7316
9924,3856
5465,2168
55094,6202
25949,64783
3421,48
7124,6782
613,7532
6383,2335
3305,8717
201305,23155
57107,351
56658,222166
367,55629
197257,22907
22999,831
898,6595
23368,7161
55040,8658
10844,2010
81910,6205
126328,5105
3661,207
23788,4715
1409,55093
23007,5331
83987,6421
1755,857
4343,2747
3055,11077
22003,3176
22003,55589
256281,256281
8344,8668
12261,200014
5777,6850
8559,64753
599,5071
120892,10095
26003,23423
4188,79088
22929,55038
3066,8841
23390,161742
3579,6002
6119,3609
10239,55330
60491,6455
1528,1576
51008,2244
3646,8663
79959,3187
22897,146057
30827,7157
24144,137209
5903,23299
54544,83899
5687,5692
5563,284252
2108,587
356,51429
7529,26031
136371,9616
1018,1026
3064,6124
2959,6883
189,386683
2321,5781
8548,55633
90957,127343
9701,9049
23390,127703
2023,166614
23199,7764
167691,55081
373,84294
64805,51295
850620,4734
1399,5781
2874,342574
567,1410
26608,6130
22909,7531
26575,353140
10919,84814
2197,6230
27076,55568
10431,10488
11461,10856
116412,386681
17886,9414
23481,11103
10432,26156
4714,4728
9960,8663
7286,9910
57473,7525
863,2622
11339,9444
2271,7430
10535,29104
483,3679
5502,100009587
22949,1072
4046,5653
3604,27230
343068,55626
83755,83755
3428,9555
6059,8801
2099,6655
5130,55233
9636,7360
6045,4176
90933,171482
10399,23609
1956,1434
55872,55872
4292,23770
7091,5452
23581,834
55930,160
56086,60686
79577,10564
51512,8907
51729,51755
6171,6201
5515,219699
3198,11030
8139,26121
56257,6629
84126,4436
8975,4738
22837,25962
23521,7846
166,705
5684,92070
5511,1653
22843,2597
4343,5422
11266,26353
3398,4654
3586,6667
10625,55737
7015,6597
30000,29974
23368,26524
2138,51343
129807,23582
7323,64777
5162,9377
3423,9374
3221,54882
3684,3689
10425,3566
55252,221656
4087,9459
1401,3952
8812,10363
9820,84617
10765,2904
10276,13385
7741,150383
7412,10574
1019,5604
2304,23595
2618,125950
6134,80198
10625,1107
57088,23390
10286,80145
324,8997
5914,10865
2869,8496
84221,150483
9282,1639
5347,10567
225164,10011
53938,57461
51547,57062
2060,3868
57408,57095
1398,9093
13385,84186
10482,54187
8433,728175
1994,2120
2580,139741
84078,23271
57441,890
144811,341208
8379,9025
815,9747
4914,51170
2,3565
10053,55435
2670,4087
9702,6830
3190,3190
3122,27346
9095,27287
11326,293
5499,7448
26986,6155
8331,9252
124739,26173
6147,6207
200933,1499
8453,1994
5424,6119
10569,84292
1398,9742
6780,55922
12235,80011
3178,6138
83840,1460
83493,6184
192670,6206
7375,10869
5522,6950
10668,23240
7412,6227
11051,51503
10783,4176
8563,2962
55294,9412
8939,22827
3106,9601
3676,8341
79036,138065
55832,9119
1080,7415
56159,63904
75296,8481
5886,835438
1915,51021
10018,207
2304,10481
22985,4735
64425,8667
758,64210
856799,10477
8674,10228
126119,3043
22976,829
54534,29074
11098,4036
6234,3921
55172,351
154,6774
22985,5496
3428,2703375
10201,55907
5885,7482
100502766,3838
3094,6667
57763,25
10633,5910
4215,55658
6925,1371
9933,10412
347733,8767
254187,79699
60321,10084
3838,5562
9477,6430
1859,89801
7157,3185
139628,8089
7329,6929
7316,851751
3188,10399
6472,1763
375,27236
25842,6301
51676,3020
4343,9467
164684,79913
22144,10985
5167,55312
1642,10482
8440,90060
7517,94081
11201,6233
9636,23528
5733,8890
21749,64858
7533,83939
4193,3312
5356,53938
2960,23650
708,81027
7874,55743
4632,4735
55072,4088
80196,29882
3608,4176
11342,7026
2316,4646
9119,64147
81847,81847
100505385,11162
9618,6885
6605,375791
6294,84675
23435,1994
9454,90060
7415,6772
388774,5597
4086,58190
4171,8290
6622,51191
6449,51083
10589,351
5610,29997
58525,124359
116092,84305
9968,23020
382236,51253
51547,1778
65265,7846
3632,91433
84231,84231
65062,5284
6624,4282
2810,10146
11124,6790
1739,5080
9915,9659
2023,4676
5435,64425
10214,84656
4914,7529
1656,7541
51073,28977
2100,871
12261,25978
4914,79751
51306,65125
54915,80778
818,2904
4342,10494
10291,60385
875,30001
9810,9810
51676,6632
56904,6904
6201,7419
57794,7082
25913,6301
2624,3567
162427,253558
23291,5471
56649,147872
3265,9770
80823,351
1432,4509
10025,6837
